"bucket","source_family","endpoint_family","endpoint_count","tns_ns","tns_share","worst_violation_ns","median_violation_ns","p90_violation_ns","p99_violation_ns"
"DUT_INTERNAL","u_dut/u_bounded_lfnst_engine/reduce_l5_q_reg","u_dut/u_bounded_lfnst_engine/out_data_reg","9","-0.260000000","0.006128318","0.050000000","0.028000000","0.050000000","0.050000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/done_reg","u_dut/kernel_vector_q_reg","2","-0.060000000","0.001414227","0.031000000","0.029000000","0.031000000","0.031000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_count_q_reg","u_dut/u_unified_p4_kernel/fifo_data_q_reg","12","-0.382000000","0.009003913","0.057000000","0.029000000","0.045000000","0.057000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_data_q_reg","u_dut/vwrite_cmd_data_q_reg","1","-0.121000000","0.002852025","0.121000000","0.121000000","0.121000000","0.121000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__0","u_dut/result_cmd_data_q_reg","1","-0.047000000","0.001107811","0.047000000","0.047000000","0.047000000","0.047000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__0","u_dut/vwrite_cmd_data_q_reg","4","-0.340000000","0.008013954","0.132000000","0.059000000","0.132000000","0.132000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__1","u_dut/vwrite_cmd_data_q_reg","8","-0.325000000","0.007660397","0.086000000","0.040000000","0.086000000","0.086000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__2","u_dut/vwrite_cmd_data_q_reg","2","-0.125000000","0.002946307","0.110000000","0.015000000","0.110000000","0.110000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3","u_dut/vwrite_cmd_data_q_reg","3","-0.188000000","0.004431245","0.103000000","0.051000000","0.103000000","0.103000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__4","u_dut/result_cmd_data_q_reg","1","-0.017000000","0.000400698","0.017000000","0.017000000","0.017000000","0.017000000"
