413000,12,29,7,0
413000,12,30,7,0
413000,12,31,7,0
417000,12,32,9,90
417000,12,33,9,88
417000,12,34,9,84
417000,12,35,9,79
419000,12,36,10,71
419000,12,37,10,62
419000,12,38,10,52
419000,12,39,10,41
421000,12,40,11,28
421000,12,41,11,15
421000,12,42,11,2
421000,12,43,11,-11
423000,12,44,12,-24
423000,12,45,12,-37
423000,12,46,12,-48
423000,12,47,12,-59
425000,12,48,13,-69
425000,12,49,13,-77
425000,12,50,13,-83
425000,12,51,13,-87
427000,12,52,14,-90
427000,12,53,14,-91
427000,12,54,14,-90
427000,12,55,14,-86
429000,12,56,15,-81
429000,12,57,15,-73
429000,12,58,15,-65
429000,12,59,15,-56
431000,12,60,16,-44
431000,12,61,16,-33
431000,12,62,16,-20
431000,12,63,16,-7
435000,13,0,2,0
435000,13,1,2,0
435000,13,2,2,0
435000,13,3,2,0
437000,13,4,3,0
437000,13,5,3,0
437000,13,6,3,0
437000,13,7,3,0
439000,13,8,4,0
439000,13,9,4,0
439000,13,10,4,0
439000,13,11,4,0
439000,13,12,4,0
439000,13,13,4,0
439000,13,14,4,0
439000,13,15,4,0
443000,13,16,6,0
443000,13,17,6,0
443000,13,18,6,0
443000,13,19,6,0
443000,13,20,6,0
443000,13,21,6,0
443000,13,22,6,0
443000,13,23,6,0
445000,13,24,7,0
445000,13,25,7,0
445000,13,26,7,0
445000,13,27,7,0
445000,13,28,7,0
445000,13,29,7,0
445000,13,30,7,0
445000,13,31,7,0
449000,13,32,9,90
449000,13,33,9,79
449000,13,34,9,59
449000,13,35,9,33
451000,13,36,10,2
451000,13,37,10,-28
451000,13,38,10,-56
451000,13,39,10,-77
453000,13,40,11,-88
453000,13,41,11,-90
453000,13,42,11,-81
453000,13,43,11,-62
455000,13,44,12,-37
455000,13,45,12,-7
455000,13,46,12,24
455000,13,47,12,52
457000,13,48,13,73
457000,13,49,13,87
457000,13,50,13,90
457000,13,51,13,83
459000,13,52,14,65
459000,13,53,14,41
459000,13,54,14,11
459000,13,55,14,-20
461000,13,56,15,-48
461000,13,57,15,-71
461000,13,58,15,-86
461000,13,59,15,-91
463000,13,60,16,-84
463000,13,61,16,-69
463000,13,62,16,-44
463000,13,63,16,-15
467000,14,0,2,0
467000,14,1,2,0
467000,14,2,2,0
467000,14,3,2,0
469000,14,4,3,0
469000,14,5,3,0
469000,14,6,3,0
469000,14,7,3,0
471000,14,8,4,0
471000,14,9,4,0
471000,14,10,4,0
471000,14,11,4,0
471000,14,12,4,0
471000,14,13,4,0
471000,14,14,4,0
471000,14,15,4,0
475000,14,16,6,0
475000,14,17,6,0
475000,14,18,6,0
475000,14,19,6,0
475000,14,20,6,0
475000,14,21,6,0
475000,14,22,6,0
475000,14,23,6,0
477000,14,24,7,0
477000,14,25,7,0
477000,14,26,7,0
477000,14,27,7,0
477000,14,28,7,0
477000,14,29,7,0
477000,14,30,7,0
477000,14,31,7,0
481000,14,32,9,84
481000,14,33,9,41
481000,14,34,9,-24
481000,14,35,9,-77
483000,14,36,10,-90
483000,14,37,10,-56
483000,14,38,10,7
483000,14,39,10,65
485000,14,40,11,91
485000,14,41,11,69
485000,14,42,11,11
485000,14,43,11,-52
487000,14,44,12,-88
487000,14,45,12,-79
487000,14,46,12,-28
487000,14,47,12,37
489000,14,48,13,83
489000,14,49,13,86
489000,14,50,13,44
489000,14,51,13,-20
491000,14,52,14,-73
491000,14,53,14,-90
491000,14,54,14,-59
491000,14,55,14,2
493000,14,56,15,62
493000,14,57,15,90
493000,14,58,15,71
493000,14,59,15,15
495000,14,60,16,-48
495000,14,61,16,-87
495000,14,62,16,-81
495000,14,63,16,-33
499000,15,0,2,0
499000,15,1,2,0
499000,15,2,2,0
499000,15,3,2,0
501000,15,4,3,0
501000,15,5,3,0
501000,15,6,3,0
501000,15,7,3,0
503000,15,8,4,0
503000,15,9,4,0
503000,15,10,4,0
503000,15,11,4,0
503000,15,12,4,0
503000,15,13,4,0
503000,15,14,4,0
503000,15,15,4,0
507000,15,16,6,0
507000,15,17,6,0
507000,15,18,6,0
507000,15,19,6,0
507000,15,20,6,0
507000,15,21,6,0
507000,15,22,6,0
507000,15,23,6,0
509000,15,24,7,0
509000,15,25,7,0
509000,15,26,7,0
509000,15,27,7,0
509000,15,28,7,0
509000,15,29,7,0
