"bucket","source_family","endpoint_family","endpoint_count","tns_ns","tns_share","worst_violation_ns","median_violation_ns","p90_violation_ns","p99_violation_ns"
"DUT_INTERNAL","u_dut/kernel_phase_q_reg_replica_1","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep_replica_9","1","-0.029000000","0.000069659","0.029000000","0.029000000","0.029000000","0.029000000"
"DUT_INTERNAL","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__1","1","-0.103000000","0.000247409","0.103000000","0.103000000","0.103000000","0.103000000"
"DUT_INTERNAL","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__2","1","-0.038000000","0.000091277","0.038000000","0.038000000","0.038000000","0.038000000"
"DUT_INTERNAL","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__2_replica_2","1","-0.132000000","0.000317068","0.132000000","0.132000000","0.132000000","0.132000000"
"DUT_INTERNAL","u_dut/kernel_rd_req_pending_q_reg","u_dut/rd_cmd_addr_q_reg","1","-0.023000000","0.000055247","0.023000000","0.023000000","0.023000000","0.023000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/result_cmd_addr_q_reg","1","-0.016000000","0.000038432","0.016000000","0.016000000","0.016000000","0.016000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/result_cmd_data_q_reg","20","-0.709000000","0.001703037","0.051000000","0.029000000","0.047000000","0.051000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/result_cmd_last_q_reg","1","-0.074000000","0.000177750","0.074000000","0.074000000","0.074000000","0.074000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/result_write_beat_q_reg","10","-0.562000000","0.001349939","0.091000000","0.039000000","0.091000000","0.091000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg","6","-0.439000000","0.001054490","0.172000000","0.046000000","0.172000000","0.172000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep","1","-0.091000000","0.000218584","0.091000000","0.091000000","0.091000000","0.091000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__0","2","-0.354000000","0.000850318","0.181000000","0.173000000","0.181000000","0.181000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__0_replica_1","1","-0.074000000","0.000177750","0.074000000","0.074000000","0.074000000","0.074000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__0_replica_2","1","-0.008000000","0.000019216","0.008000000","0.008000000","0.008000000","0.008000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__0_replica_3","1","-0.008000000","0.000019216","0.008000000","0.008000000","0.008000000","0.008000000"
